title,link,source,published_date,snippet,sentiment
What Is DeepSeek and How Should It Change How You Invest in AI?,https://www.investopedia.com/deepseek-ai-investing-8782152,Investopedia,2025-01-31 20:58:23.497552,"The generative AI industry in the U.S. is getting a wake-up call, as are jittery investors who have seen their stocks rise with the AI boom in the last few...",Neutral
"As Nvidia Stock Rises, Here’s Why DeepSeek AI Worries Are Overblown",https://www.barrons.com/articles/nvidia-stock-deepseek-ai-99f63cf1,Barron's,2025-01-30 20:58:23.497559,Nvidia stock rises after the chip maker saw its market value drop by $593 billion on Monday—the biggest one-day drop for any listed company on record.,Negative
What DeepSeek's Technology Could Mean for Tech Stocks | Investing,https://money.usnews.com/investing/articles/what-deepseek-ai-means-for-tech-stocks,US News Money,2025-01-30 20:58:23.497567,Chinese artificial intelligence startup DeepSeek rattled the U.S. technology sector after the company recently unveiled an AI model that is competitive with...,Neutral
Chinese tech startup DeepSeek says it was hit with ‘large-scale malicious attacks’,https://apnews.com/article/deepseek-ai-artificial-intelligence-be414acadbf35070d7645fe9fbd8f464,AP News,2025-01-30 20:58:23.497574,Chinese tech startup DeepSeek said it was hit by a cyber attack on Monday that disrupted users' ability to register on the site.,Neutral
"DeepSeek’s AI Shockwave Hits Nvidia Hard, Wiping Out Billions",https://www.forbes.com/sites/greatspeculations/2025/02/03/deepseeks-ai-shockwave-hits-nvidia-hard-wiping-out-billions/,Forbes,2025-02-03 20:58:23.497581,"The artificial intelligence revolution is moving at lightning speed, and one of the biggest stories from last week underscores just how critical the...",Negative
Interactive: DeepSeek AI bursts the bubble for US gas-fired power growth,https://www.spglobal.com/commodity-insights/en/news-research/latest-news/natural-gas/020325-interactive-us-ai-datacenters-power-natural-gas-demand,S&P Global,2025-02-03 20:58:23.497588,"On a chilly day in late January, obscure Chinese artificial intelligence company DeepSeek AI put the US natural gas market on its heels, breaking news that...",Positive
DeepSeek: How China's 'AI heroes' overcame US curbs to stun Silicon Valley,https://www.bbc.com/news/articles/czepw096wy4o,BBC,2025-01-30 20:58:23.497595,"When ChatGPT stormed the world of artificial intelligence (AI), an inevitable question followed: did it spell trouble for China, America's biggest tech...",Positive
"Q&A: What Is DeepSeek, the Bargain AI Roiling the Stock Market?",https://news.darden.virginia.edu/2025/01/29/qa-what-is-deepseek-the-bargain-ai-roiling-the-stock-market/,Darden Report Online,2025-01-30 20:58:23.497601,"January 29, 2025 Just a week or so ago, a little-known Chinese technology company called DeepSeek quietly debuted an artificial intelligence app.",Positive
What is DeepSeek and why is it disrupting the AI sector?,https://www.reuters.com/technology/artificial-intelligence/what-is-deepseek-why-is-it-disrupting-ai-sector-2025-01-27/,Reuters,2025-01-30 20:58:23.497608,"BEIJING, Jan 27 (Reuters) - Chinese startup DeepSeek's launch of its latest AI models, which it says are on a par or better than industry-leading models in...",Neutral
Q&A: DeepSeek AI assistant and the future of AI,https://www.psu.edu/news/research/story/qa-deepseek-ai-assistant-and-future-ai,Penn State University,2025-01-31 20:58:23.497615,"UNIVERSITY PARK, Pa. — News that artificial intelligence (AI) assistant DeepSeek can compete with models like ChatGPT and Gemini for a fraction of the cost...",Neutral
DeepSeek R1 is now available on Azure AI Foundry and GitHub,https://azure.microsoft.com/en-us/blog/deepseek-r1-is-now-available-on-azure-ai-foundry-and-github/,Microsoft Azure,2025-01-30 20:58:23.497624,"DeepSeek R1, available through the model catalog on Microsoft Azure AI Foundry and GitHub, enables businesses to seamlessly integrate advanced AI.",Neutral
DeepSeek AI: How to try DeepSeek R1 right now,https://mashable.com/article/deepseek-ai-r1-how-to-try-iphone-desktop,Mashable,2025-01-30 20:58:23.497631,"A new super-powered, open-source AI model called DeepSeek R1 is rattling the industry this week, after it was unexpectedly dropped into the laps of...",Neutral
WashU Expert: How DeepSeek changes the AI industry,https://source.washu.edu/2025/02/washu-expert-how-deepseek-changes-the-ai-industry/,The Source | Washington University in St. Louis,2025-02-03 20:58:23.497638,DeepSeek AI surged in popularity in the past week after analysts showed that it was trained much more efficiently compared with models like Open AI ChatGPT...,Neutral
"What is DeepSeek, the Chinese AI startup that shook the tech world?",https://www.cnn.com/2025/01/27/tech/deepseek-ai-explainer/index.html,CNN,2025-01-30 20:58:23.497645,"A surprisingly efficient and powerful Chinese AI model has taken the technology industry by storm. It's called DeepSeek R1, and it's rattling nerves on Wall...",Negative
"What is DeepSeek, the Chinese AI company upending the stock market?",https://apnews.com/article/deepseek-ai-china-f4908eaca221d601e31e7e3368778030,AP News,2025-01-30 20:58:23.497652,A frenzy over an artificial intelligence chatbot made by Chinese tech startup DeepSeek was upending stock markets Monday and fueling debates over the...,Neutral
Why DeepSeek’s AI Model Just Became the Top-Rated App in the U.S.,https://www.scientificamerican.com/article/why-deepseeks-ai-model-just-became-the-top-rated-app-in-the-u-s/,Scientific American,2025-01-30 20:58:23.497659,"A Chinese start-up has stunned the technology industry—and financial markets—with a cheaper, lower-tech AI assistant that matches the state of the art.",Neutral
How DeepSeek’s AI Stacks Up Against OpenAI’s Model,https://www.wsj.com/articles/how-deepseeks-ai-stacks-up-against-openais-model-e938c3d6,WSJ,2025-01-30 20:58:23.497666,"It's impossible to look at the Chinese artificial intelligence startup DeepSeek's new AI model without comparing it against OpenAI, the dominant American...",Neutral
"What we know on DeepSeek AI: How it rivals ChatGPT, stock market impact, security concerns and more",https://www.nbcnews.com/tech/tech-news/deepseek-ai-model-china-chat-gpt-tech-stocks-what-know-rcna189604,NBC News,2025-01-30 20:58:23.497674,Chinese tech startup DeepSeek has come roaring into public view shortly after it released a model of its artificial intelligence service that seemingly is...,Positive
How Chinese AI Startup DeepSeek Made a Model that Rivals OpenAI,https://www.wired.com/story/deepseek-china-model-ai/,WIRED,2025-01-23 20:58:23.497682,"On January 20, DeepSeek, a relatively unknown AI research lab from China, released an open source model that's quickly become the talk of the town in Silicon...",Neutral
‘Game changer’? What ‘DeepSeek’ AI means for electricity.,https://www.eenews.net/articles/game-changer-what-deepseek-ai-means-for-electricity/,E&E News by POLITICO,2025-01-30 20:58:23.497689,"The emergence of Chinese artificial intelligence company DeepSeek is challenging conclusions about future electricity demand because of data centers,...",Neutral
Stunning breakthroughs from China's DeepSeek AI alarm U.S. rivals,https://www.axios.com/2025/01/27/deepseek-ai-model-china-openai-rival,Axios,2025-01-30 20:58:23.497697,"Breakthroughs from Chinese AI startup DeepSeek have stunned Silicon Valley and could bring turbulence to Wall Street, as they were accomplished at a...",Positive
DeepSeek's AI claims have shaken the world — but not everyone's convinced,https://www.cnbc.com/2025/01/30/chinas-deepseek-has-some-big-ai-claims-not-all-experts-are-convinced-.html,CNBC,2025-01-30 20:58:23.497704,DeepSeek claims its R1 outperforms OpenAI's latest o1 model despite costing a fraction of the price the U.S. AI lab charges for its large language models.,Negative
DeepSeek sparks AI stock selloff; Nvidia posts record market-cap loss,https://www.reuters.com/technology/chinas-deepseek-sets-off-ai-market-rout-2025-01-27/,Reuters,2025-01-30 20:58:23.497711,Global investors are worried the emergence of a low-cost Chinese AI model will threaten the dominance of AI leaders.,Negative
Tech stocks fall as China's DeepSeek sparks U.S. worries about the AI race,https://www.nbcnews.com/business/markets/tech-stocks-react-chinas-deepseek-sparks-us-worries-ai-race-rcna189394,NBC News,2025-01-30 20:58:23.497718,"DeepSeek released an open-source artificial intelligence model in December, saying it took only two months and less than $6 million to create it.",Negative
"DeepSeek AI might be smarter than OpenAI's smartest AI, and you can try it out now",https://mashable.com/article/deepseek-ai-hands-on,Mashable,2025-01-23 20:58:23.497725,"China's AI company DeepSeek has launched its most capable LLM, DeepSeek R1, as a free web app for anyone to try out.",Positive
Microsoft rolls out DeepSeek's AI model on Azure,https://www.reuters.com/technology/artificial-intelligence/microsoft-rolls-out-deepseeks-ai-model-azure-2025-01-29/,Reuters,2025-01-30 20:58:23.497733,Microsoft has made Chinese startup DeepSeek's R1 artificial intelligence model available on its Azure cloud computing platform and GitHub tool for...,Neutral
China's DeepSeek AI is watching what you type,https://www.nbcnews.com/tech/security/deepseek-ai-comes-data-safety-concerns-chatgpt-openai-rcna189521,NBC News,2025-01-30 20:58:23.497740,"The app collects data similar to what American-based AI models collect, but Chinese laws could make it more accessible to the government. China's DeepSeek...",Neutral
First Impressions of DeepSeek’s A.I. Chatbot,https://www.nytimes.com/2025/01/27/technology/deepseek-ai-chatbot-first-impressions.html,The New York Times,2025-01-30 20:58:23.497747,"A new chatbot created by the Chinese company DeepSeek is the talk of the A.I. world, and has sent a jolt through the U.S. stock market. Not only does it...",Positive
Truth struggles against propaganda and censorship on China’s DeepSeek AI,https://www.voanews.com/a/truth-struggles-against-propaganda-and-censorship-on-china-s-deepseek-ai/7955109.html,Voice of America English News,2025-01-30 20:58:23.497754,"Just one week after its initial release, China's new artificial intelligence assistant, DeepSeek, has shocked American financial markets,...",Negative
"Chips, China, and a Lot of Money: The Factors Driving the DeepSeek AI Turmoil",https://carnegieendowment.org/posts/2025/01/deepseek-ai-china-chips-explainer?lang=en,Carnegie Endowment for International Peace,2025-01-30 20:58:23.497761,Two experts discuss the Chinese AI startup that's causing global turbulence and what they're watching for in the coming weeks.,Negative
DeepSeek hit by cyberattack as users flock to Chinese AI startup,https://www.reuters.com/technology/artificial-intelligence/chinese-ai-startup-deepseek-overtakes-chatgpt-apple-app-store-2025-01-27/,Reuters,2025-01-30 20:58:23.497769,Jan 27 (Reuters) - Chinese startup DeepSeek said on Monday it will temporarily limit registrations due to a cyberattack after the company's AI assistant...,Neutral
Trump says China's DeepSeek AI ‘should be a wake-up call’,https://www.nbcnews.com/tech/innovation/trump-china-deepseek-ai-wake-call-rcna189526,NBC News,2025-01-30 20:58:23.497776,President Donald Trump said Monday that the sudden rise of Chinese AI app DeepSeek “should be a wake-up call” for America's tech companies.,Neutral
"What is DeepSeek AI? (Features, OpenAI Comparison, & More)",https://explodingtopics.com/blog/deepseek-ai,Exploding Topics,2025-01-31 20:58:23.497826,"Founded in 2023, DeepSeek began researching and developing new AI tools - specifically open-source large language models. Fast-forward less than two years,...",Neutral
Alibaba releases AI model it says surpasses DeepSeek,https://www.reuters.com/technology/artificial-intelligence/alibaba-releases-ai-model-it-claims-surpasses-deepseek-v3-2025-01-29/,Reuters,2025-01-30 20:58:23.497862,The unusual timing of the Qwen 2.5-Max's release points to the pressure DeepSeek's meteoric rise in the past three weeks has placed on overseas rivals and...,Neutral
DeepSeek AI: What you need to know about the ChatGPT rival,https://mashable.com/article/deepseek-ai-chatgpt-rival-what-to-know,Mashable,2025-01-30 20:58:23.497872,"In a matter of days, DeepSeek has surged to the top of AI industry consciousness. Here's why it's suddenly become a major threat to OpenAI and ChatGPT.",Neutral
"Cloud Giants Offer DeepSeek AI, Restricted by Many Orgs, to Devs",https://virtualizationreview.com/Articles/2025/01/30/Cloud-Giants-Offer-DeepSeek-AI-Restricted-by-Many-Orgs.aspx,Virtualization Review,2025-01-30 20:58:23.497880,"Microsoft, Amazon and Google have all embraced new open-source DeepSeek AI technology from a Chinese company, despite its usage being banned by many...",Negative
